exp_log_id,documentid,querysessionstatus,rank,time_stamp,type,participant_participant_id,query_id,querysession_session_id,username,task_id
901,,1,,2017-03-27 11:20:10.469,SUSPEND_QUERYSESSION,59,,107,user_07,BKS-Y
902,,1,,2017-03-27 16:41:18.048,RESUME_QUERYSESSION,59,,107,user_07,BKS-Y
903,,3,,2017-03-27 17:15:56.88,SUSPEND_QUERYSESSION,59,,107,user_07,BKS-Y
904,,0,,2017-03-28 12:17:30.792,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
906,,0,,2017-03-28 12:19:05.722,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
911,,0,,2017-03-31 12:29:13.489,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
913,,0,,2017-03-31 12:29:38.121,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
914,,0,,2017-03-31 12:29:40.616,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
915,,0,0,2017-03-31 12:29:41.04,QUERY_SUBMISSION,60,172,156,user_08,TRVL-BT
916,,0,,2017-03-31 12:29:45.693,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
917,,0,,2017-03-31 12:29:50.817,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
922,,0,,2017-04-11 13:38:01.936,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
924,,0,,2017-04-11 13:38:12.817,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
925,,0,,2017-04-11 13:38:30.899,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
927,,0,,2017-04-11 13:38:34.815,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
957,,0,0,2017-04-14 20:44:25.236,QUERY_SUBMISSION,54,181,161,user_02,MSC-A
958,,0,0,2017-04-14 20:46:28.833,QUERY_SUBMISSION,54,182,161,user_02,MSC-A
959,,0,0,2017-04-14 20:50:45.341,QUERY_SUBMISSION,54,183,161,user_02,MSC-A
960,,0,0,2017-04-14 20:51:33.424,QUERY_SUBMISSION,54,184,161,user_02,MSC-A
961,,0,0,2017-04-14 20:51:56.061,QUERY_SUBMISSION,54,185,161,user_02,MSC-A
962,,3,,2017-04-14 21:44:52.933,SUSPEND_QUERYSESSION,54,,161,user_02,MSC-A
963,,3,,2017-04-14 21:44:59.949,SUSPEND_QUERYSESSION,54,,161,user_02,MSC-A
964,,0,0,2017-04-21 14:53:19.173,QUERY_SUBMISSION,151,186,162,user_11,TRVL-BT
966,,0,,2017-04-25 15:02:25.01,RESUME_QUERYSESSION,153,,170,user_13,SPRT-YP
967,,0,0,2017-04-25 15:02:33.249,QUERY_SUBMISSION,153,187,170,user_13,SPRT-YP
968,,0,,2017-04-25 15:02:48.394,SUSPEND_QUERYSESSION,153,,170,user_13,SPRT-YP
969,,0,,2017-04-25 15:04:27.521,RESUME_QUERYSESSION,153,,172,user_13,SPRT-YP
970,,0,0,2017-04-25 15:04:50.612,QUERY_SUBMISSION,153,188,172,user_13,SPRT-YP
971,,0,,2017-04-25 15:05:03.635,RESUME_QUERYSESSION,153,,172,user_13,SPRT-YP
972,,0,0,2017-04-25 15:05:04.714,QUERY_SUBMISSION,153,188,172,user_13,SPRT-YP
973,,0,0,2017-04-25 15:08:18.584,QUERY_SUBMISSION,153,189,172,user_13,SPRT-YP
974,,0,,2017-04-25 15:09:05.326,SUSPEND_QUERYSESSION,153,,172,user_13,SPRT-YP
975,,0,0,2017-04-25 15:12:05.679,QUERY_SUBMISSION,153,190,172,user_13,SPRT-YP
976,,0,0,2017-04-25 15:12:29.836,QUERY_SUBMISSION,153,191,172,user_13,SPRT-YP
977,,0,0,2017-04-25 15:12:54.493,QUERY_SUBMISSION,153,192,172,user_13,SPRT-YP
978,,1,,2017-04-25 15:17:13.412,RESUME_QUERYSESSION,153,,172,user_13,SPRT-YP
979,,1,,2017-04-25 15:17:44.705,SUSPEND_QUERYSESSION,153,,172,user_13,SPRT-YP
980,,1,,2017-04-25 15:29:52.464,SUSPEND_QUERYSESSION,153,,172,user_13,SPRT-YP
981,,1,,2017-04-25 15:30:35.525,RESUME_QUERYSESSION,153,,172,user_13,SPRT-YP
982,,0,0,2017-04-26 15:46:18.444,QUERY_SUBMISSION,155,193,173,user_15,TRVL-BT
983,clueweb12-0011wb-70-24541,0,0,2017-04-26 15:46:25.368,OPEN_DOCUMENT,155,193,173,user_15,TRVL-BT
984,clueweb12-0209wb-11-18663,0,1,2017-04-26 15:46:58.582,OPEN_DOCUMENT,155,193,173,user_15,TRVL-BT
985,clueweb12-0012wb-81-01879,0,2,2017-04-26 15:47:17.513,OPEN_DOCUMENT,155,193,173,user_15,TRVL-BT
986,clueweb12-0110wb-24-31405,0,4,2017-04-26 15:47:24.436,OPEN_DOCUMENT,155,193,173,user_15,TRVL-BT
987,,0,0,2017-04-26 15:47:45.396,QUERY_SUBMISSION,155,194,173,user_15,TRVL-BT
988,clueweb12-0002wb-06-02576,0,0,2017-04-26 15:47:48.532,OPEN_DOCUMENT,155,194,173,user_15,TRVL-BT
989,clueweb12-0202wb-47-19914,0,1,2017-04-26 15:48:08.323,OPEN_DOCUMENT,155,194,173,user_15,TRVL-BT
1064,,1,,2017-04-28 08:28:24.701,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
990,clueweb12-0002wb-74-26372,0,9,2017-04-26 15:48:26.775,OPEN_DOCUMENT,155,194,173,user_15,TRVL-BT
991,clueweb12-0002wb-74-26372,0,9,2017-04-26 15:48:32.611,CLOSE_DOCUMENT,155,194,173,user_15,TRVL-BT
992,,0,0,2017-04-26 15:48:33.745,QUERY_SUBMISSION,155,194,173,user_15,TRVL-BT
993,,0,0,2017-04-26 15:48:46.792,QUERY_SUBMISSION,155,195,173,user_15,TRVL-BT
994,clueweb12-0106wb-94-32267,0,0,2017-04-26 15:48:50.277,OPEN_DOCUMENT,155,195,173,user_15,TRVL-BT
995,clueweb12-0204wb-11-20560,0,1,2017-04-26 15:48:55.14,OPEN_DOCUMENT,155,195,173,user_15,TRVL-BT
996,clueweb12-0200wb-35-09341,0,2,2017-04-26 15:49:23.265,OPEN_DOCUMENT,155,195,173,user_15,TRVL-BT
997,,0,0,2017-04-26 15:49:50.812,QUERY_SUBMISSION,155,196,173,user_15,TRVL-BT
998,clueweb12-0106wb-34-29133,0,1,2017-04-26 15:50:03.994,OPEN_DOCUMENT,155,196,173,user_15,TRVL-BT
999,clueweb12-0212wb-15-13562,0,2,2017-04-26 15:50:17.449,OPEN_DOCUMENT,155,196,173,user_15,TRVL-BT
1000,,0,0,2017-04-26 15:50:46.724,QUERY_SUBMISSION,155,197,173,user_15,TRVL-BT
1001,clueweb12-0108wb-19-17150,0,0,2017-04-26 15:50:49.926,OPEN_DOCUMENT,155,197,173,user_15,TRVL-BT
1002,,0,0,2017-04-26 15:51:16.712,QUERY_SUBMISSION,155,198,173,user_15,TRVL-BT
1003,clueweb12-0003wb-45-26739,0,0,2017-04-26 15:51:21.526,OPEN_DOCUMENT,155,198,173,user_15,TRVL-BT
1004,,0,0,2017-04-26 15:51:47.896,QUERY_SUBMISSION,155,199,173,user_15,TRVL-BT
1005,clueweb12-0110wb-01-24008,0,0,2017-04-26 15:51:56.556,OPEN_DOCUMENT,155,199,173,user_15,TRVL-BT
1006,,0,0,2017-04-26 15:52:22.219,QUERY_SUBMISSION,155,200,173,user_15,TRVL-BT
1007,clueweb12-0202wb-31-01443,0,2,2017-04-26 15:52:31.502,OPEN_DOCUMENT,155,200,173,user_15,TRVL-BT
1008,clueweb12-0201wb-69-19045,0,3,2017-04-26 15:52:35.32,OPEN_DOCUMENT,155,200,173,user_15,TRVL-BT
1009,,0,0,2017-04-26 15:52:47.998,QUERY_SUBMISSION,155,201,173,user_15,TRVL-BT
1010,,0,0,2017-04-26 15:52:56.387,QUERY_SUBMISSION,155,202,173,user_15,TRVL-BT
1011,,0,0,2017-04-26 15:53:06.718,QUERY_SUBMISSION,155,203,173,user_15,TRVL-BT
1012,clueweb12-0012wb-40-24252,0,0,2017-04-26 15:53:10.854,OPEN_DOCUMENT,155,203,173,user_15,TRVL-BT
1013,,0,0,2017-04-26 15:53:27.076,QUERY_SUBMISSION,155,204,173,user_15,TRVL-BT
1014,,0,0,2017-04-26 15:55:15.762,QUERY_SUBMISSION,155,205,173,user_15,TRVL-BT
1015,,0,0,2017-04-26 15:55:24.401,QUERY_SUBMISSION,155,206,173,user_15,TRVL-BT
1016,,0,0,2017-04-26 15:55:33.842,QUERY_SUBMISSION,155,207,173,user_15,TRVL-BT
1017,,0,0,2017-04-26 15:55:50.654,QUERY_SUBMISSION,155,208,173,user_15,TRVL-BT
1018,clueweb12-0203wb-36-19867,0,0,2017-04-26 15:55:53.995,OPEN_DOCUMENT,155,208,173,user_15,TRVL-BT
1019,clueweb12-0003wb-06-00490,0,1,2017-04-26 15:56:06.129,OPEN_DOCUMENT,155,208,173,user_15,TRVL-BT
1020,,3,,2017-04-26 18:28:54.083,SUSPEND_QUERYSESSION,153,,172,user_13,SPRT-YP
1021,,1,,2017-04-26 22:50:48.598,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1022,,1,,2017-04-26 22:54:55.132,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1023,,1,,2017-04-26 22:54:56.918,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1024,,0,0,2017-04-27 07:45:52.115,QUERY_SUBMISSION,156,209,174,user_16,TRVL-BT
1025,clueweb12-0101wb-72-11666,0,1,2017-04-27 07:48:53.685,OPEN_DOCUMENT,156,209,174,user_16,TRVL-BT
1026,clueweb12-0111wb-68-30374,0,0,2017-04-27 07:48:56.365,OPEN_DOCUMENT,156,209,174,user_16,TRVL-BT
1027,,1,,2017-04-27 07:52:24.596,SUSPEND_QUERYSESSION,156,,174,user_16,TRVL-BT
1028,,1,,2017-04-27 07:53:55.486,SUSPEND_QUERYSESSION,156,,174,user_16,TRVL-BT
1029,,1,,2017-04-27 08:10:05.613,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1030,,1,,2017-04-27 08:10:42.296,SUSPEND_QUERYSESSION,156,,174,user_16,TRVL-BT
1031,,1,,2017-04-27 08:11:58.48,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1032,,1,,2017-04-27 08:11:58.662,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1033,,1,,2017-04-27 08:14:31.335,SUSPEND_QUERYSESSION,156,,174,user_16,TRVL-BT
1034,,0,0,2017-04-27 08:15:37.821,QUERY_SUBMISSION,156,210,175,user_16,TRVL-BT
1035,,0,0,2017-04-27 08:16:10.539,QUERY_SUBMISSION,156,211,175,user_16,TRVL-BT
1036,,0,0,2017-04-27 08:16:36.991,QUERY_SUBMISSION,156,212,175,user_16,TRVL-BT
1037,,0,0,2017-04-27 08:17:35.116,QUERY_SUBMISSION,156,213,175,user_16,TRVL-BT
1038,,0,0,2017-04-27 08:17:54.95,QUERY_SUBMISSION,156,214,175,user_16,TRVL-BT
1039,,0,0,2017-04-27 08:18:07.162,QUERY_SUBMISSION,156,215,175,user_16,TRVL-BT
1041,,1,,2017-04-27 08:21:16.617,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1042,,1,,2017-04-27 08:21:21.291,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1043,,1,,2017-04-27 08:22:06.711,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1044,,0,0,2017-04-27 09:29:30.555,QUERY_SUBMISSION,157,216,176,user_17,BKS-Y
1045,,0,0,2017-04-27 09:33:34.341,QUERY_SUBMISSION,157,217,176,user_17,BKS-Y
1046,,0,0,2017-04-27 09:36:12.986,QUERY_SUBMISSION,157,218,176,user_17,BKS-Y
1047,,0,0,2017-04-27 09:36:46.162,QUERY_SUBMISSION,157,219,176,user_17,BKS-Y
1048,clueweb12-0001wb-37-08432,0,0,2017-04-27 09:37:06.071,OPEN_DOCUMENT,157,219,176,user_17,BKS-Y
1049,,0,0,2017-04-27 09:37:26.485,QUERY_SUBMISSION,157,220,176,user_17,BKS-Y
1050,clueweb12-0207wb-73-13784,0,0,2017-04-27 09:37:34.499,OPEN_DOCUMENT,157,220,176,user_17,BKS-Y
1051,,0,0,2017-04-27 09:38:20.025,QUERY_SUBMISSION,157,221,176,user_17,BKS-Y
1052,clueweb12-0206wb-20-28946,0,4,2017-04-27 09:39:10.95,OPEN_DOCUMENT,157,221,176,user_17,BKS-Y
1053,clueweb12-0107wb-34-26466,0,1,2017-04-27 09:39:19.386,OPEN_DOCUMENT,157,221,176,user_17,BKS-Y
1054,,0,0,2017-04-27 09:39:59.796,QUERY_SUBMISSION,157,222,176,user_17,BKS-Y
1055,,1,,2017-04-27 09:52:22.657,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1056,,1,,2017-04-27 11:09:43.386,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1057,,1,,2017-04-27 11:10:08.122,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1058,,1,,2017-04-27 11:10:27.271,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1059,,1,,2017-04-27 11:29:25.821,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1060,,1,,2017-04-27 11:30:14.682,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1061,,1,,2017-04-27 12:18:31.469,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1062,,1,,2017-04-28 08:24:29.686,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1063,,1,,2017-04-28 08:28:14.085,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1065,,1,,2017-04-28 08:30:37.031,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1066,,1,,2017-04-28 08:30:40.735,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1067,,1,,2017-04-28 08:32:23.786,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1068,,1,,2017-04-28 08:32:26.527,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1069,,1,,2017-04-28 08:33:45.12,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1070,,1,,2017-04-28 08:33:47.476,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1071,,1,,2017-04-28 08:34:52.546,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1072,,1,,2017-04-28 08:34:54.806,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1073,,1,,2017-04-28 08:36:13.305,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1074,,1,,2017-04-28 08:36:15.991,RESUME_QUERYSESSION,156,,175,user_16,TRVL-BT
1075,,3,,2017-04-28 08:40:43.856,SUSPEND_QUERYSESSION,156,,175,user_16,TRVL-BT
1076,,1,,2017-04-28 10:39:24.094,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1077,,1,,2017-04-28 10:43:11.251,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1078,,1,,2017-04-28 10:43:34.347,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1079,,1,,2017-04-28 10:43:51.81,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1080,,1,,2017-04-28 10:44:10.101,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1081,,0,,2017-04-28 10:45:10.946,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1083,,0,,2017-04-28 10:45:17.594,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1084,,1,,2017-04-28 17:19:50.721,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1085,,1,,2017-04-29 10:34:14.62,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1086,,1,,2017-04-29 10:35:08.579,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1087,,1,,2017-04-29 10:35:20.588,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1088,,1,,2017-04-29 10:35:50.931,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1089,,1,,2017-04-29 16:58:54.279,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1090,,1,,2017-04-29 16:59:05.447,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1091,,1,,2017-04-29 17:09:38.227,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1092,,1,,2017-04-29 23:16:36.614,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1093,,1,,2017-04-30 08:22:17.048,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1094,,1,,2017-04-30 09:59:27.664,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1095,,1,,2017-04-30 10:00:20.192,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1096,,1,,2017-04-30 10:00:27.292,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1097,,1,,2017-04-30 11:15:29.189,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1098,,1,,2017-04-30 19:03:58.922,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1101,,1,,2017-04-30 20:31:08.607,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1151,,1,,2017-04-30 20:41:33.359,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1201,,1,,2017-04-30 20:44:27.548,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1202,,1,,2017-04-30 23:57:13.1,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1203,,1,,2017-04-30 23:57:42.805,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1204,,1,,2017-05-02 08:27:27.196,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1205,,1,,2017-05-02 08:27:47.995,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1206,,1,,2017-05-02 08:27:55.598,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1207,,1,,2017-05-02 08:28:21.81,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1208,,1,,2017-05-02 08:28:33.614,RESUME_QUERYSESSION,156,,174,user_16,TRVL-BT
1209,,1,,2017-05-02 08:28:44.754,SUSPEND_QUERYSESSION,156,,174,user_16,TRVL-BT
1210,,0,,2017-05-02 08:29:33.538,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1212,,0,,2017-05-02 08:29:43.788,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1213,,0,,2017-05-02 11:40:58.446,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
1215,,0,,2017-05-02 11:41:05.042,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1217,,0,,2017-05-02 12:30:10.561,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
1219,,0,,2017-05-02 12:30:34.319,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1220,,0,,2017-05-02 12:30:43.408,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1222,,0,,2017-05-02 12:30:49.502,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1223,,0,,2017-05-02 12:30:58.4,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
1225,,0,0,2017-05-02 12:35:23.541,QUERY_SUBMISSION,60,251,156,user_08,TRVL-BT
1226,,1,,2017-05-02 12:35:52.664,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1227,,1,,2017-05-02 15:07:01.392,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1228,,1,,2017-05-02 16:53:25.655,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1229,,1,,2017-05-02 16:53:33.445,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1230,,1,,2017-05-03 06:35:48.748,RESUME_QUERYSESSION,157,,176,user_17,BKS-Y
1231,,3,,2017-05-03 08:23:36.884,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1232,,3,,2017-05-03 08:23:44.288,SUSPEND_QUERYSESSION,157,,176,user_17,BKS-Y
1233,,0,,2017-05-03 08:28:09.375,RESUME_QUERYSESSION,152,,201,user_12,TRVL-BT
1234,,0,,2017-05-03 08:28:15.352,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1235,,0,,2017-05-03 08:28:18.381,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1236,,0,,2017-05-03 08:28:22.383,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1237,,0,,2017-05-03 08:28:55.031,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1238,,0,0,2017-05-03 08:29:17.749,QUERY_SUBMISSION,152,252,202,user_12,SPRT-YP
1239,,0,,2017-05-03 08:29:22.161,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1240,,0,,2017-05-03 08:29:25.671,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1241,,1,,2017-05-03 09:47:23.869,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1242,,1,,2017-05-03 09:47:30.763,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1243,,0,,2017-05-03 12:52:29.346,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1245,clueweb12-0004wb-73-16440,0,0,2017-05-03 12:52:52.407,OPEN_DOCUMENT,151,186,162,user_11,TRVL-BT
1246,clueweb12-0011wb-89-22071,0,3,2017-05-03 12:57:42.911,OPEN_DOCUMENT,151,186,162,user_11,TRVL-BT
1247,,0,0,2017-05-03 12:59:01.148,QUERY_SUBMISSION,151,253,162,user_11,TRVL-BT
1248,,0,0,2017-05-03 12:59:02.881,QUERY_SUBMISSION,151,253,162,user_11,TRVL-BT
1249,clueweb12-0103wb-36-09350,0,0,2017-05-03 12:59:09.402,OPEN_DOCUMENT,151,253,162,user_11,TRVL-BT
1250,clueweb12-0013wb-61-00433,0,2,2017-05-03 12:59:14.64,OPEN_DOCUMENT,151,253,162,user_11,TRVL-BT
1251,clueweb12-0013wb-61-00433,0,,2017-05-03 12:59:45.135,BOOKMARK,151,253,162,user_11,TRVL-BT
1252,,0,0,2017-05-03 13:03:18.255,QUERY_SUBMISSION,151,254,162,user_11,TRVL-BT
1253,clueweb12-0103wb-36-09350,0,1,2017-05-03 13:03:29.005,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1254,clueweb12-0103wb-36-09350,0,1,2017-05-03 13:05:20.564,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1255,clueweb12-0201wb-38-28819,0,3,2017-05-03 13:05:38.805,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1256,clueweb12-0110wb-55-13169,0,2,2017-05-03 13:05:41.373,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1258,clueweb12-0110wb-39-21587,0,11,2017-05-03 13:06:09.397,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1259,clueweb12-0110wb-54-15155,0,13,2017-05-03 13:06:19.533,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1260,clueweb12-0205wb-89-17632,0,14,2017-05-03 13:06:22.959,OPEN_DOCUMENT,151,254,162,user_11,TRVL-BT
1261,clueweb12-0201wb-38-28819,0,,2017-05-03 13:07:48.619,BOOKMARK,151,254,162,user_11,TRVL-BT
1262,clueweb12-0110wb-55-13169,0,2,2017-05-03 13:08:08.762,CLOSE_DOCUMENT,151,254,162,user_11,TRVL-BT
1263,,0,0,2017-05-03 13:08:10.356,QUERY_SUBMISSION,151,254,162,user_11,TRVL-BT
1264,clueweb12-0110wb-39-21587,0,,2017-05-03 13:09:21.16,BOOKMARK,151,254,162,user_11,TRVL-BT
1265,,0,0,2017-05-03 13:11:21.813,QUERY_SUBMISSION,151,255,162,user_11,TRVL-BT
1266,clueweb12-0008wb-77-09156,0,0,2017-05-03 13:11:29.03,OPEN_DOCUMENT,151,255,162,user_11,TRVL-BT
1267,clueweb12-0008wb-77-09156,0,,2017-05-03 13:11:42.243,BOOKMARK,151,255,162,user_11,TRVL-BT
1268,,0,0,2017-05-03 13:12:03.481,QUERY_SUBMISSION,151,256,162,user_11,TRVL-BT
1269,clueweb12-0012wb-68-02701,0,5,2017-05-03 13:12:21.134,OPEN_DOCUMENT,151,256,162,user_11,TRVL-BT
1270,clueweb12-0012wb-68-02701,0,,2017-05-03 13:12:27.599,BOOKMARK,151,256,162,user_11,TRVL-BT
1271,,0,0,2017-05-03 13:13:38.138,QUERY_SUBMISSION,151,257,162,user_11,TRVL-BT
1273,clueweb12-0002wb-85-14572,0,5,2017-05-03 13:14:17.881,OPEN_DOCUMENT,151,257,162,user_11,TRVL-BT
1274,,0,0,2017-05-03 13:14:54.951,QUERY_SUBMISSION,151,258,162,user_11,TRVL-BT
1275,clueweb12-0205wb-50-05899,0,0,2017-05-03 13:15:02.786,OPEN_DOCUMENT,151,258,162,user_11,TRVL-BT
1276,clueweb12-0200wb-81-07663,0,2,2017-05-03 13:23:33.982,OPEN_DOCUMENT,151,258,162,user_11,TRVL-BT
1277,clueweb12-0112wb-60-18312,0,9,2017-05-03 13:24:46.992,OPEN_DOCUMENT,151,258,162,user_11,TRVL-BT
1278,,0,0,2017-05-03 13:25:58.371,QUERY_SUBMISSION,151,259,162,user_11,TRVL-BT
1279,,0,0,2017-05-03 13:26:38.939,QUERY_SUBMISSION,151,260,162,user_11,TRVL-BT
1280,clueweb12-0212wb-13-22300,0,2,2017-05-03 13:26:54.291,OPEN_DOCUMENT,151,260,162,user_11,TRVL-BT
1281,clueweb12-0212wb-31-05351,0,0,2017-05-03 13:27:15.017,OPEN_DOCUMENT,151,260,162,user_11,TRVL-BT
1282,clueweb12-0212wb-13-22300,0,,2017-05-03 13:29:10.235,BOOKMARK,151,260,162,user_11,TRVL-BT
1283,clueweb12-0212wb-31-05351,0,,2017-05-03 13:29:42.728,BOOKMARK,151,260,162,user_11,TRVL-BT
1284,,1,,2017-05-03 14:07:00.629,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1285,,1,,2017-05-03 14:07:05.622,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1286,,1,,2017-05-03 14:19:13.354,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1287,,1,,2017-05-03 14:19:16.413,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1288,,1,,2017-05-03 14:19:21.051,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1289,,1,,2017-05-04 10:50:20.403,RESUME_QUERYSESSION,151,,162,user_11,TRVL-BT
1290,,1,,2017-05-04 10:50:46.277,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1291,,1,,2017-05-04 10:51:00.638,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1292,,1,,2017-05-04 10:55:20.145,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1293,,0,,2017-05-04 10:55:42.53,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1294,,0,0,2017-05-04 10:55:42.792,QUERY_SUBMISSION,152,252,202,user_12,SPRT-YP
1295,,0,,2017-05-04 10:55:45.977,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1296,,0,,2017-05-04 10:55:49.75,RESUME_QUERYSESSION,152,,201,user_12,TRVL-BT
1297,,0,,2017-05-04 10:55:53.567,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1298,,0,,2017-05-04 10:55:58.145,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1299,,0,0,2017-05-04 15:55:34.414,QUERY_SUBMISSION,158,261,203,user_18,TRVL-BT
